timestamp,GPS_latitude,GPS_longitude
2023-05-27 09:32:02,30.611785,-96.337888
2023-05-27 09:31:50,30.611728,-96.337843
2023-05-27 09:31:42,30.611628,-96.337753
2023-05-27 09:31:30,30.611555,-96.337683
2023-05-27 09:31:21,30.611462,-96.337625
2023-05-27 09:31:12,30.611411,-96.337676
2023-05-27 09:31:00,30.61136,-96.337664
2023-05-27 09:30:50,30.611379,-96.337664
2023-05-27 09:30:41,30.611366,-96.337638
2023-05-27 09:30:31,30.611411,-96.33758
2023-05-27 09:30:22,30.61144,-96.337555
2023-05-27 09:30:12,30.611449,-96.337516
2023-05-27 09:30:01,30.611443,-96.337452
2023-05-27 09:29:51,30.611401,-96.337395
2023-05-27 09:29:45,30.611398,-96.337388
2023-05-27 09:29:32,30.611321,-96.33728
2023-05-27 09:29:22,30.611302,-96.337235
2023-05-27 09:29:16,30.61135,-96.33719
2023-05-27 09:29:11,30.611356,-96.337088
2023-05-27 09:28:57,30.611334,-96.336921
2023-05-27 09:28:45,30.611312,-96.336838
2023-05-27 09:28:32,30.611222,-96.336729
2023-05-27 09:28:22,30.611142,-96.33664
2023-05-27 09:28:16,30.611052,-96.336563
2023-05-27 09:28:05,30.610902,-96.336569
2023-05-27 09:27:52,30.610812,-96.336595
2023-05-27 09:27:46,30.610707,-96.336729
2023-05-27 09:27:35,30.610649,-96.336838
2023-05-27 09:27:27,30.610598,-96.336972
2023-05-27 09:27:15,30.610588,-96.337075
2023-05-27 09:27:10,30.610592,-96.337081
2023-05-27 09:26:56,30.610604,-96.337094
2023-05-27 09:26:45,30.610585,-96.337081
2023-05-27 09:26:32,30.610563,-96.337081
2023-05-27 09:26:26,30.610556,-96.337081
2023-05-27 09:26:15,30.610556,-96.337081
2023-05-27 09:26:02,30.610528,-96.337081
2023-05-27 09:25:50,30.610537,-96.337158
2023-05-27 09:25:40,30.610489,-96.337292
2023-05-27 09:25:30,30.610384,-96.337369
2023-05-27 09:25:22,30.610291,-96.337452
2023-05-27 09:25:12,30.610259,-96.337478
2023-05-27 09:25:06,30.610262,-96.337478
2023-05-27 09:24:55,30.610259,-96.337478
2023-05-27 09:24:42,30.610259,-96.337478
2023-05-27 09:24:32,30.610268,-96.337465
2023-05-27 09:24:20,30.610268,-96.337478
2023-05-27 09:24:11,30.610288,-96.337433
2023-05-27 09:24:05,30.610313,-96.337408
2023-05-27 09:23:57,30.610358,-96.337542
2023-05-27 09:23:51,30.610358,-96.33758
2023-05-27 09:23:40,30.610358,-96.33758
2023-05-27 09:23:26,30.610371,-96.337593
2023-05-27 09:23:14,30.610316,-96.337651
2023-05-27 09:23:01,30.610265,-96.33774
2023-05-27 09:22:52,30.610182,-96.337747
2023-05-27 09:22:40,30.61014,-96.337638
2023-05-27 09:22:31,30.610144,-96.3376
2023-05-27 09:22:20,30.610054,-96.337478
2023-05-27 09:22:10,30.610054,-96.337478
2023-05-27 09:22:02,30.610054,-96.337478
2023-05-27 09:21:52,30.610057,-96.337478
2023-05-27 09:21:46,30.610041,-96.337433
2023-05-27 09:21:40,30.609955,-96.337388
2023-05-27 09:21:27,30.609948,-96.337388
2023-05-27 09:21:15,30.609948,-96.337388
2023-05-27 09:21:02,30.609948,-96.337388
2023-05-27 09:20:52,30.609945,-96.337382
2023-05-27 09:20:46,30.60991,-96.337318
2023-05-27 09:20:35,30.60984,-96.337222
2023-05-27 09:20:22,30.609766,-96.337203
2023-05-27 09:20:16,30.609779,-96.337158
2023-05-27 09:20:05,30.609734,-96.337088
2023-05-27 09:19:52,30.609654,-96.337075
2023-05-27 09:19:41,30.609596,-96.337049
2023-05-27 09:19:31,30.609606,-96.337043
2023-05-27 09:19:21,30.609641,-96.337011
2023-05-27 09:19:10,30.609622,-96.336921
2023-05-27 09:19:02,30.609609,-96.336851
2023-05-27 09:18:52,30.609542,-96.3368
2023-05-27 09:18:46,30.609462,-96.3368
2023-05-27 09:18:40,30.609462,-96.336748
2023-05-27 09:18:27,30.609462,-96.336588
2023-05-27 09:18:21,30.609472,-96.336512
2023-05-27 09:18:02,30.60944,-96.33648
2023-05-27 09:17:52,30.609398,-96.336512
2023-05-27 09:17:41,30.60935,-96.336563
2023-05-27 09:17:32,30.60935,-96.336569
2023-05-27 09:17:20,30.609347,-96.336563
2023-05-27 09:17:11,30.609318,-96.336556
2023-05-27 09:17:00,30.609315,-96.336556
2023-05-27 09:16:52,30.609315,-96.336556
2023-05-27 09:16:42,30.609305,-96.336556
2023-05-27 09:16:31,30.609283,-96.336556
2023-05-27 09:16:21,30.609283,-96.336556
2023-05-27 09:16:11,30.609283,-96.33655
2023-05-27 09:16:05,30.609286,-96.33655
2023-05-27 09:15:52,30.609283,-96.336531
2023-05-27 09:15:41,30.609286,-96.336531
2023-05-27 09:15:31,30.609315,-96.33655
2023-05-27 09:15:25,30.609315,-96.33655
2023-05-27 09:15:12,30.609337,-96.336556
2023-05-27 09:15:01,30.609334,-96.336556
2023-05-27 09:14:51,30.609328,-96.336556
2023-05-27 09:14:40,30.609324,-96.336556
2023-05-27 09:14:32,30.609324,-96.33655
2023-05-27 09:14:22,30.609324,-96.33655
2023-05-27 09:14:11,30.609324,-96.33655
2023-05-27 09:14:05,30.609321,-96.33655
2023-05-27 09:13:57,30.609372,-96.336537
2023-05-27 09:13:51,30.609379,-96.336537
2023-05-27 09:13:46,30.609379,-96.336537
2023-05-27 09:13:40,30.609376,-96.336537
2023-05-27 09:13:27,30.609372,-96.336537
2023-05-27 09:13:07,30.609363,-96.33655
2023-05-27 09:12:56,30.609356,-96.33655
2023-05-27 09:12:40,30.609356,-96.33655
2023-05-27 09:12:32,30.609344,-96.336563
2023-05-27 09:12:26,30.609324,-96.33655
2023-05-27 09:12:21,30.609244,-96.336524
2023-05-27 09:12:07,30.609148,-96.33655
2023-05-27 09:11:56,30.609116,-96.336595
2023-05-27 09:11:50,30.609116,-96.336595
2023-05-27 09:11:42,30.609116,-96.336588
2023-05-27 09:11:31,30.609116,-96.336588
2023-05-27 09:11:17,30.609116,-96.336576
2023-05-27 09:11:06,30.60912,-96.336576
2023-05-27 09:10:52,30.60912,-96.336576
2023-05-27 09:10:42,30.60912,-96.336588
2023-05-27 09:10:31,30.609107,-96.336588
2023-05-27 09:10:20,30.608995,-96.336633
2023-05-27 09:10:10,30.608992,-96.336672
2023-05-27 09:10:02,30.608985,-96.336684
2023-05-27 09:09:50,30.608937,-96.336812
2023-05-27 09:09:41,30.608918,-96.336934
2023-05-27 09:09:32,30.608908,-96.337024
2023-05-27 09:09:21,30.60886,-96.337056
2023-05-27 09:09:10,30.608899,-96.337158
2023-05-27 09:09:02,30.608899,-96.337158
2023-05-27 09:08:52,30.608902,-96.337158
2023-05-27 09:08:46,30.608902,-96.337158
2023-05-27 09:08:40,30.608896,-96.337203
2023-05-27 09:08:32,30.608816,-96.337241
2023-05-27 09:08:26,30.608678,-96.337196
2023-05-27 09:08:07,30.608563,-96.337164
2023-05-27 09:07:56,30.608476,-96.337241
2023-05-27 09:07:42,30.60838,-96.337171
2023-05-27 09:07:30,30.608265,-96.337132
2023-05-27 09:07:22,30.608112,-96.337081
2023-05-27 09:07:12,30.608006,-96.337043
2023-05-27 09:07:01,30.607987,-96.337145
2023-05-27 09:06:51,30.607968,-96.337126
2023-05-27 09:06:40,30.607923,-96.337113
2023-05-27 09:06:30,30.607916,-96.337024
2023-05-27 09:06:22,30.60783,-96.336934
2023-05-27 09:06:10,30.607731,-96.336793
2023-05-27 09:06:01,30.60766,-96.336691
2023-05-27 09:05:52,30.607571,-96.336601
2023-05-27 09:05:41,30.607452,-96.336499
2023-05-27 09:05:30,30.60736,-96.336396
2023-05-27 09:05:20,30.607276,-96.336294
2023-05-27 09:05:12,30.607276,-96.336294
2023-05-27 09:05:06,30.607276,-96.336294
2023-05-27 09:05:01,30.607267,-96.3363
